id,message,label
6742,resume play of american gods,play_audiobook
543,turn off my smart plug in thirty minutes,iot_wemo_off
2917,is there a way to pull up information about a contact,email_querycontact
2345,find easy recipe for corn bread,cooking_recipe
2538,show me the date of today,datetime_query
444,start vacuum bot,iot_cleaning
8706,post to facebook i'm home,social_post
8558,what movies are playing at carmike cinemas,recommendation_movies
4159,i am sorry but i think it is not the right command.,general_negate
5279,can you turn my bathroom lights off,iot_hue_lightoff
243,email happy new year to john,email_sendemail
9124,when can i pick up my order,takeaway_query
5293,please turn off any lights that are still on,iot_hue_lightoff
4571,try it once more please.,general_repeat
5396,turn off the lights in the bedroom,iot_hue_lightoff
6528,stop repeating this song,music_settings
1084,please tell me about upcoming alarms,alarm_query
7738,what is this,qa_definition
4465,check the status of my power usage,general_quirky
6638,new policies,news_query
1667,mute for one hour,audio_volume_mute
2018,remove meeting for wednesday morning,calendar_remove
2558,give me the current time,datetime_query
2199,remind me of this meeting soon,calendar_set
9084,order me the fish risotto from the golden fork,takeaway_order
6341,what are the lyrics to this song playing,music_query
3223,amazing response to the command.,general_affirm
9472,get me a uber,transport_taxi
6198,i like jazz you should know,music_likeness
5556,i want the smart socket off now,iot_wemo_off
10694,show me articles about the new iphone eight,news_query
5988,do i have anything planned for today,lists_query
1491,turn down the speakers,audio_volume_down
3743,don't really bother.,general_dontcare
10326,please can you check the last thing i said.,general_confirm
2050,clear my calendar for saturday,calendar_remove
8198,how are stocks for google,qa_stock
10961,check my twitter account,social_query
208,are there any recent unread emails,email_query
1388,please set a reminder alarm for three pm on saturday,alarm_set
7901,how big is the tower of london,qa_factoid
9803,how is the traffic in mg road,transport_traffic
378,"you are my hero, thank you very much, olly.",general_praise
4408,why do some people still think the earth is flat,general_quirky
493,please turn down the lights,iot_hue_lightdim
6637,update me on the standing rock protest,news_query
3510,would you confirm last thing i said please.,general_confirm
329,"s2, i can not understand that.",general_explain
6197,i like soft rock music,music_likeness
468,make me coffee at eight am,iot_coffee
7569,convert one pound to us dollar,qa_currency
8003,what is six minus four,qa_maths
2720,add new email to contacts,email_addcontact
7993,what is the answer to two times three,qa_maths
10659,i am interested in what emotions are conveyed in grateful dead music,music_query
728,open jazz,play_music
7168,play the latest seahawks podcast,play_podcasts
6497,save settings,music_settings
454,start coffee at six am,iot_coffee
504,bedroom lights off now,iot_hue_lightoff
4052,find the joke about the orange and the banana,general_joke
5663,turn on the geyser,iot_wemo_on
10592,add juice to my grocery list,lists_createoradd
379,"you have done it correctly thanks, olly.",general_praise
9429,call a taxi for me to where i am currently located,transport_taxi
2591,what time is it in karachi right now,datetime_query
9064,tell the golden fork that i want their fish risotto delivered,takeaway_order
10021,will i need sunblock this weekend,weather_query
847,what is the value of apple,qa_stock
10699,what is the news today in polk county florida,news_query
3237,yes amazing response.,general_affirm
10767,play the podcast of barack obama saved in device,play_podcasts
6028,delete that item from the list,lists_remove
6419,what is the name of that song that just went off,music_query
763,play radio javan,play_radio
3245,the answer is confirmed.,general_affirm
2525,is it noon in paris,datetime_query
6876,play gta vice city game,play_game
9335,please give me directions to a park near me,transport_query
930,read me new post on my feed,social_query
5134,i like red colour for my home change it,iot_hue_lightchange
320,this is unimportant for me.,general_dontcare
10924,list of the nearby restaurant,recommendation_locations
8386,what is planned for today in my local area,recommendation_events
7685,get me new definition,qa_definition
2356,i want to know how to make a chicken in the oven,cooking_recipe
10387,sarcastic jokes,general_joke
2425,change this time to ist,datetime_convert
2131,invite people to the calendar event,calendar_set
5246,please dim the lights in the bedroom,iot_hue_lightdim
1337,set the alarm for tomorrow five am,alarm_set
907,write complaint to wallmart,social_post
10193,time between us and canada,datetime_convert
8490,can you tell me about expensive sushi restaurants in west philadelphia,recommendation_locations
7220,start playing my most recent podcast,play_podcasts
10248,how old is joanne,email_querycontact
2948,what is john's phone number,email_querycontact
6955,let's play a game of chess,play_game
9532,taxi now,transport_taxi
3403,"that's enough, just cancel it.",general_commandstop
7460,please start fm eight hundred and ninety radio channel,play_radio
2011,can you delete the dentist appointment,calendar_remove
5207,lights dim,iot_hue_lightdim
10989,order food from applebees,takeaway_order
4625,please will you reset.,general_repeat
4775,vacuum living room,iot_cleaning
7725,what defines a triangle,qa_definition
3370,would you just stop it please.,general_commandstop
3449,please can you shut off.,general_commandstop
11035,i need a taxi ride now,transport_taxi
5354,turn off garage light,iot_hue_lightoff
5987,can i have my list,lists_query
5507,give me more light,iot_hue_lightup
7824,show me the demographic growth rate of switzerland in the last ten years,qa_factoid
10621,remove that item,lists_remove
8549,what new movies are good,recommendation_movies
8900,can i see my facebook feed,social_query
11020,when is the last train today,transport_query
764,press play on the radio,play_radio
9933,how soon can we expect rain,weather_query
9078,order some takeaway food,takeaway_order
6824,play me harry potter from the place i last stopped listening on,play_audiobook
9056,order me chinese food,takeaway_order
1747,speaker volume increase,audio_volume_up
5256,turn off bedroom light at nine thirty pm,iot_hue_lightoff
10152,march fifth is john's birthday please place this on the calendar,calendar_set
1796,is my calendar free for thursday,calendar_query
6105,we're out of paint so take bathroom painting off the list,lists_remove
2215,repeat birthday,calendar_set
8654,tweet british airways that my last flight from chicago to london was delayed,social_post
10096,turn off sound,audio_volume_mute
599,remove this from the list,lists_remove
4062,what's the funniest joke,general_joke
6462,what music is playing,music_query
5649,turn on kitchen light,iot_wemo_on
10898,what is the event name going in me area,recommendation_events
3284,you have done command exactly.,general_affirm
1044,outside traffic status please,transport_traffic
4584,say that again.,general_repeat
92,is there anything i need to be aware of,calendar_query
9679,can you check train schedule to berkeley,transport_ticket
2726,are there any unread messages in my inbox,email_query
1696,i cant hear a thing,audio_volume_up
8631,show times for nearest theater,recommendation_movies
5086,put dark colours instead of light ones in the house,iot_hue_lightchange
9799,how's are the roads looking right now,transport_traffic
5049,please make the lights blue,iot_hue_lightchange
6192,add this song to my favorite list,music_likeness
5547,do more light,iot_hue_lightup
9412,when is the next septa train to philadelphia,transport_query
786,what is the exchange rate between money i'm the united states and switzerland,qa_currency
6494,olly skip song,music_settings
11052,buy a train ticket to,transport_ticket
7585,exchange u. s. d. to g. b. p.,qa_currency
674,pause resume,play_audiobook
6882,let's play fmod,play_game
11043,tell taxi to pick me up at four pm,transport_taxi
3146,email my boss that i will be late today because of an emergency and apologize to him for missing the meeting,email_sendemail
